,Empresa,nome,count_x,count_y,proporcao_nomes_por_qtde_socios
39103,Trans Wells Expresso Rodoviario Ltda.,Anna,1,1,100.0
39110,Trans-Jair Transporte Rodoviario de Cargas Ltda.,Garbulho,5,5,100.0
39120,Trans-Zoiao Terraplanagem e Transportes Ltda.,Pereira,2,2,100.0
39123,Transamerica Producoes Ltda.,Administracao,1,2,50.0
39128,Transccema Transportes Rodoviarios Ltda.,Alves,1,3,33.33333333333333
39138,Transfarma Logistica e Transportes Ltda.,Laurindo,2,2,100.0
39143,Transformadores Uniao Industria e Comercio Ltda.,Cezar,1,2,50.0
39147,Transitex do Brasil Servicos de Logistica Ltda.,Extremadura,2,3,66.66666666666666
39151,Translight Transportes & Servicos Ltda.,Alencar,1,2,50.0
39158,Transmotor Equipamentos Eletricos Ltda.,Claudio,1,2,50.0
39167,Transperfect Comunicacoes do Brasil Ltda.,Transperfect,2,2,100.0
39168,Transportadora Cemil Ltda.,Adelfes,1,2,50.0
39172,Transportadora Emborcacao Ltda.,Jose,2,2,100.0
39174,Transportadora Govecorp Eireli,Govecorp,1,1,100.0
39176,Transportadora Irmaos Shinozaki Ltda.,Shinozaki,1,1,100.0
39178,Transportadora Itapemirim S.A.Falido,(25.60%),1,1,100.0
39183,Transportadora Ponto Express Logistica Integrada Eireli,Marcelo,1,1,100.0
39185,Transporte Rodor Ltda.,Claudia,1,1,100.0
39188,Transportes Agex Logistica Ltda.,Goulart,2,2,100.0
39196,Transportes Borgo Ltda.,Massari,2,2,100.0
39203,Transportes Bresciane Ltda.,Pereira,2,2,100.0
39204,Transportes Clarismundo Ltda.,Alves,1,1,100.0
39207,Transportes Fink S.A. Filial,Fink,1,1,100.0
39209,Transportes Fraore Ltda.,Administracao,1,2,50.0
39219,Transportes Guabeira Ltda.,Queiroz,3,3,100.0
39224,Transportes Guaianazes Ltda.,Mascarenhas,2,2,100.0
39226,Transportes N.D'.Ltda.,Dirceu,1,1,100.0
39229,Transportes de Agua Santo Elias Ltda.,Andrade,1,1,100.0
39240,Transvias Construcoes e Terraplenagem Ltda.,Lourenco,4,4,100.0
39244,Trapani Participacoes Ltda.,Administracao,3,12,25.0
39283,Trattoria do Guappo Ltda.,Silva,8,11,72.72727272727273
39286,Tre Bicchieri Refeicoes Ltda.,Queiroz,1,1,100.0
39290,Tree Solution S.A.,Brasil,1,2,50.0
39294,Trek Brasil Comercio de Bicicletas Ltda.,Llc,1,2,50.0
39297,Trend Foods Franqueadora Ltda.,Bramex,1,1,100.0
39300,"Trend Importacao, Exportacao e Comercio de Equipamentos de Iluminacao Ltda.",Edvaldo,1,1,100.0
39303,Trendfoods Lp Comercio de Alimentos Ltda.,Bramex,1,1,100.0
39306,Tres D' Hidraulica e Montagem de Ar Condicionado Ltda.,Boeira,1,1,100.0
39309,Tres Passos Alimentos Ltda.,Comercio,1,1,100.0
39315,Treves Ltda.,Treves,2,2,100.0
39316,Trexcon Sistemas e Automacao Ltda.,Alexandre,1,3,33.33333333333333
39325,Treze Brasil Terceirizacao de Servicos Ltda.,Brandao,1,1,100.0
39328,Treze Facility Tecnologia em Servicos Ltda.,Jorge,1,1,100.0
39331,Tri-Pel Representacoes Ltda.,Assis,1,1,100.0
39339,Triah Gsp Integradora de Sistemas Ltda.,Ayres,2,12,16.666666666666664
39365,Triall Empreendimentos Imobiliarios Ltda.,Alves,2,2,100.0
39370,Triana Educacao Ltda.,Ana,2,2,100.0
39379,Tribase Construtora Ltda.,Nunes,2,2,100.0
39384,Tricon Energy do Brasil Comercio de Produtos Quimicos Ltda.,Tricon,2,2,100.0
39385,Tricostyl Modas Ltda.,Cassius,1,1,100.0
39391,Tridente Comercial Ltda.,Uehara,3,3,100.0
39392,Trielo Servicos de Informatica Ltda.,Filho,1,2,50.0
39579,Trigueiro Fontes - Sociedade de Advogados,Santos,9,85,10.588235294117647
39614,Trineva Artefatos de Refrigeracao Ltda.,Pereira,2,2,100.0
39615,Triple S Tecnologia S.A.,Ferrari,1,1,100.0
39618,Triton Comercio e Industria de Oculos Ltda.,Adissi,1,1,100.0
39621,Tritone 72 Interativa Internet Ltda.,Alexsandra,1,1,100.0
39624,Triunfo Agropecuaria S.A.,Wings,1,1,100.0
39625,Trix Tecnologia Ltda.,Augusto,1,1,100.0
39629,Trocar Pecas Automotivas Ltda.,Fekete,1,1,100.0
39632,Trovao Comercio de Pescados Ltda.,Aparecida,1,1,100.0
39636,"Tru Hotelaria Comercio Varejista e Aluguel de Roupa de Cama, Mesa e Banho Ltda.",Cordeiro,1,1,100.0
39640,Trust Servico de Apoio Organizacao Documento Ltda.,Angelica,1,2,50.0
39646,Trustee Distribuidora de Titulos e Valores Mobiliarios Ltda.,Antonio,1,2,50.0
39653,Trustwave do Brasil Seguranca da Informacao e Conformidade Ltda.,Holdings,1,2,50.0
39656,Ts Shara Tecnologia de Sistemas Ltda.,Al,1,3,33.33333333333333
39664,Tst Telmax Solucoes em Tecnologia Ltda.,Cassius,1,1,100.0
39668,Tter Industrial Ltda.,Oliveira,1,1,100.0
39671,Ttg Brasil Investimentos Florestais Ltda.,Btg,2,2,100.0
39676,Ttl - Engenharia de Instalacoes Ltda.,Santos,1,1,100.0
39682,Ttp Tatuape Restaurante Ltda.,Nagai,2,2,100.0
39685,Ttw Brasil Operacoes Turisticas Ltda.,Eduardo,1,1,100.0
39687,Tubopecas Industria e Comercio S.A.,Auto,1,1,100.0
39693,Tucunduva Carvalho Motta Servicos Comerciais Ltda.,J&C,1,1,100.0
39695,Tudo Bem Tudo Bom Comercio Ltda. - em Recuperacao Judicial,Bird,1,3,33.33333333333333
39706,Tudo em Ordem Promocoes de Vendas Ltda.,Souza,2,2,100.0
39707,Tuf Express Servicos Inteligentes Ltda.,Andrea,1,2,50.0
39717,Tuiuti Equipamentos de Seguranca Ltda.,Alberto,1,2,50.0
39723,Tuna Empreendimentos e Participacoes Ltda.,Ambientais,1,1,100.0
39727,Tunap do Brasil Comercio de Produtos Quimicos Ltda.,Brasil,1,1,100.0
39731,Tuneduc Assessoria Empresarial S.A.,Associados,1,2,50.0
39736,Tunibra Travel Turismo Ltda.,Akagawa,2,2,100.0
39741,Turin Produtos Siderugicos Ltda.,Leandro,1,1,100.0
39745,Turmeric Industria e Comercio de Alimentos Ltda.,Correa,2,2,100.0
39749,Turn-Key Instalacoes Ltda.,Antonio,1,2,50.0
39756,Turner & Townsend Consultoria Ltda.,Limited,2,2,100.0
39759,Tw Eventos Eireli,Ferro,1,1,100.0
39768,Tyller Passagens e Turismo Ltda.,Pirola,2,3,66.66666666666666
39770,Type Brasil Qualidade em Grafica e Editora Ltda.,Fernandes,1,2,50.0
39775,Tzar Logistica Ltda.,Maggi,2,2,100.0
39778,Ubik do Brasil - Solucoes em Tecnologia Ltda.,Brasil,1,2,50.0
39784,Ubisoft Entertainment Ltda.,Entertainment,1,2,50.0
39795,Ubs Consenso Investimentos Ltda.,Ubs,2,2,100.0
39797,Uddo - Unidade de Diagnostico e Densitometria Ossea Ltda.,Endo,1,5,20.0
39813,Udt - Unidade de Dialise e Transplante Ltda.,Brasnefro,1,1,100.0
39834,"Ulhoa Canto, Rezende e Guerra - Advogados",Canto,4,39,10.256410256410255
39924,Ultra Maquinas Comercial de Ferramentas Ltda.,Fontolan,2,4,50.0
39933,Ultra Print Impressora Ltda.,Arthur,1,1,100.0
39936,Ultramontani Comercio de Joias Ltda.,Nerces,1,1,100.0
39938,Ultratec Servicos Tecnicos Ltda.,Ativos,1,1,100.0
39941,Uma Produtora.Com Ltda.,Akihito,1,9,11.11111111111111
39967,Umai Comercio Importacao e Exportacao Ltda.,Marcelo,1,1,100.0
39972,Umuarama Imoveis Ltda.,Pereira,2,2,100.0
39978,Under Me Servicos Administrativos Ltda.,Margulies,2,2,100.0
39980,Uni Service Prestacao de Servicos e Comercio Ltda.,Cashanna,1,2,50.0
39986,Uniao Maxima de Ensino Ltda.,Alatzatianou,1,2,50.0
39992,Unibem - Assessoria em Medicina e Seguranca no Trabalho Ltda.,Comercial,1,1,100.0
39998,Unica - Uniao da Agroindustria Canavieira e de Bioenergia do Brasil,Etanol,1,1,100.0
40000,Unicoba Importacao e Exportacao Ltda.,Elysian,1,2,50.0
40005,Unidade de Cirurgia Ocular A Laser Ltda.,Castro,1,2,50.0
40011,Unidade de Ensino e Desenvolvimento Infantil Globinho Ltda.,Globinho,1,1,100.0
40014,Uniepre - Centro de Desenvolvimento Infantil S/S Ltda.,Barcessat,1,1,100.0
40017,Uniepre - Espaco de Educacao Infantil S/S Ltda.,Jeanete,1,1,100.0
40024,Uniger - Unidade de Internacao Geriatrica Ltda.,Toniolo,2,2,100.0
40028,Unihope Comercial Ltda.,Karim,3,3,100.0
40032,Unimor - Unidade Mor de Ensino Ltda.,Mohr,2,2,100.0
40034,Unimper do Brasil Impermeabilizacoes Ltda.,Celia,1,1,100.0
40038,Uninjet Industria e Comercio de Plasticos Ltda.,Boni,1,4,25.0
40043,Uniontech Juntas e Impermeabilizacoes Ltda.,Caseres,1,1,100.0
40045,Uniplas Industria e Comercio de Embalagens Plasticas Ltda.,Carlos,1,1,100.0
40048,Unipro Editora Ltda.,Deus,1,1,100.0
40052,Unit Care Servicos Medicos Ltda.,Airsol,1,2,50.0
40055,Unity Brindes Ltda.,Miriam,1,1,100.0
40059,Universal Pictures International Brazil Ltda.,Bv,1,1,100.0
40062,Universal Process Equipamentos Industriais Ltda.,Cerboncini,2,3,66.66666666666666
40069,Universal Studios International Television do Brasil Ltda.,Bv,1,2,50.0
40077,Universal de Contabilidade Ss,Almeida,1,4,25.0
40092,Universidade Comercio de Calcados Ltda.,Kherlakian,2,2,100.0
40096,Unnimax Consultoria e Gestao de Beneficios Ltda.,Camara,1,2,50.0
40103,Uon Consultoria Tecnica Ltda.,Consulting,1,1,100.0
40105,"Up School Bercario, Educacao Infantil e Fundamental Bilingue Ltda.",Lozano,1,1,100.0
40108,Up Trade e Servicos Especializados Ltda.,Alves,1,2,50.0
40114,Upsai Sistemas de Energia Ltda.,Anderson,1,6,16.666666666666664
40136,Upsight Ltda.,Pagamento,2,2,100.0
40139,Uralkali Trading Fertilizantes Brasil Ltda.,Alexander,1,2,50.0
40144,Urban Inc - Incorporacoes e Participacoes S.A.,Bandeirante,1,2,50.0
40151,Urban Solutions Consultoria e Solucoes Estrategicas Ltda.,Hiroshi,1,1,100.0
40154,Urban Transit Servicos do Brasil Ltda.,Bhd,2,2,100.0
40162,Us Brasil Industria e Comercio de Roupas Ltda.,Shakrouka,3,3,100.0
40163,Usicity Pavimentacao Ltda.,Administracao,2,3,66.66666666666666
40168,Usiturbo Industria e Comercio de Produtos Automotivos Ltda.,Castro,1,1,100.0
40171,Ust Global Consultoria em Informatica do Brasil Ltda.,Espana,1,1,100.0
40175,Utilitaria Comercial de Utensilios Domesticos Ltda.,Batista,1,1,100.0
40179,Utingas Armazenadora S.A.,(100.00%),1,1,100.0
40182,Uv Pack Comercio e Servicos de Acabamentos Graficos Ltda.,Ninian,1,1,100.0
40190,Uvline Comercio e Servicos de Artigos de Protecao Solar Ltda.,Pellegrino,2,2,100.0
40193,Uzeda Solucoes Administrativas Ltda.,Juliana,1,1,100.0
40198,Uztech Solucoes e Informatica S.A.,Consorcio,2,2,100.0
40201,V Thome Ltda.,Eduardo,1,1,100.0
40204,V&N Assescont Assessoria Contabil Ltda. Ltda.,Luiz,1,1,100.0
40207,V.L.Vaticano Comercial Foto Studio Eireli,Foto,1,1,100.0
40210,V.M.Construcoes Ltda. (São Paulo),Bezerra,1,2,50.0
40221,V.Mave Seguranca e Vigilancia Ltda.,Santos,2,2,100.0
40224,V.S.Embraste Servicos Empresariais & Terceirizacao de Mao de Obra Ltda.,Jesus,1,1,100.0
40233,V.Santos Assessoria Aduaneira Ltda.,Santos,2,2,100.0
40240,V2 Tecnologia Ltda.,V2,3,2,150.0
40241,Va&e Trading do Brasil Ltda.,Clovis,1,1,100.0
40245,Vacheron do Brasil Ltda.,Lu,1,1,100.0
40248,Vai Voando Viagens Ltda.,Apg-Integra,1,1,100.0
40250,Valagro do Brasil Ltda.,Spa,1,1,100.0
40252,Valdequimica Produtos Quimicos Ltda.,(50.00%),1,1,100.0
40259,Valencia Industria e Comercio Materiais de Limpeza Ltda.,Ferreira,2,2,100.0
40263,Valentino Brasil - Comercio de Artigos de Luxo Ltda.,Comercio,1,3,33.33333333333333
40269,Valeria & Anna Ltda.,Investimentos,1,1,100.0
40271,"Validity Brasil Consultoria, Servicos e Certificacao em Comunicacao Eletronica Unipessoal Ltda.",Inc,1,2,50.0
40278,"Valmar Industria, Comercio e Servico de Freios Ltda.",Oliveira,2,3,66.66666666666666
40282,Valmari Laboratorios Dermocosmeticos S.A.,Belladerme,1,1,100.0
40285,Value Partners Brasil Ltda.,Consulting,1,2,50.0
40292,Vancouver Investimentos Imobiliarios Ltda.,Construtora,1,1,100.0
40295,"Vanderlande Industries do Brasil Comercializacao, Importacao e Instalacao de Sistemas de Bagagem Ltda.",B.V.,2,2,100.0
40299,Vanguard Logistics Services do Brasil Ltda.,America,1,1,100.0
40304,Vanguarda Comercial Hidro Eletrica Ltda.,Almeida,1,1,100.0
40307,Vapi Sao Paulo Ltda.,Brenno,1,1,100.0
40310,Varanda Frutas e Mercearia Ltda.,5I,1,2,50.0
40313,Varanda Patio Paulista Ltda.,Argeu,1,2,50.0
40319,Varanda Vila Olimpia Mercearia Ltda.,Frutas,1,1,100.0
40324,Varejao Iwamoto Ltda.,Iwamoto,2,2,100.0
40329,Vascular Craz Servicos Medicos S/S,Baston,2,8,25.0
40356,Vaz Estacionamentos Ltda.,Vaz,3,3,100.0
40362,Vaz Fiel Transportes Ltda.,Vaz,2,2,100.0
40363,Vbi Real Estate Gestao de Carteiras S.A.,Abbud,1,6,16.666666666666664
40380,"Vc Comercio de Cama, Mesa e Banho Ltda.",Ayx,1,1,100.0
40382,Vct Brasil Ltda.,Filho,1,1,100.0
40386,Vcts Comercio de Roupas e Calcados Ltda.,Isaura,1,1,100.0
40389,Ve Interactive Solucoes de Software Ltda.,Aparecida,1,1,100.0
40392,Veb Comercio de Material de Ensino Ltda.,Andre,1,1,100.0
40395,Veder do Brasil Ltda.,Leo,1,1,100.0
40399,Veeva Brasil Desenvolvimento de Sistemas Ltda.,Systems,2,2,100.0
40402,Vega Brasil Industria e Comercio Ltda.,Grieshaber,1,1,100.0
40427,Veirano Advogados,Augusto,5,81,6.172839506172839
40827,"Vella, Pugliese, Buosi e Guidoni Advogados",Silva,9,80,11.25
40984,Velloza Advogados Associados,Silva,5,56,8.928571428571429
41007,Velocity Academia de Ginastica Ltda.,Aliende,1,8,12.5
41033,Vendrame Avaliacao Ambiental - Eireli,Antonio,1,1,100.0
41037,Veneza Servicos Empresariais Ltda.,Elisabete,1,1,100.0
41039,Ventania Servicos de Empacotamento Ltda.,Marleni,1,1,100.0
41042,Ventiladores Bernauer S.A.,Administradora,1,1,100.0
41049,Vera Cruz Consultoria Tecnica e Administracao de Fundos Ltda.,Mapfre,2,2,100.0
41050,Vera Rosas Registro e Legalizacao Ltda.,Chirnev,1,2,50.0
41056,Veralana - Mao de Obra Temporaria Ltda.,Cristina,1,3,33.33333333333333
41067,"Veralana - Recursos Humanos, Organizacao e Gestao Ltda.",Cristina,1,3,33.33333333333333
41078,Veralana - Servicos Especializados Ltda.,Charles,1,4,25.0
41092,Veranda Servicos de Informatica Ltda.,Alimentos,1,2,50.0
41099,Vergilio Winkler Junior Eireli,Junior,1,1,100.0
41107,Veritah Administracao e Participacoes Ltda.,Maria,2,2,100.0
41110,Vermari Viagens e Turismo Ltda.,Adriano,1,2,50.0
41117,Vernon Calcados Ltda.,Kachvartanian,2,2,100.0
41119,Verpar Centros Comerciais S.A.,(100.00%),1,1,100.0
41123,Versa Lab Laboratorio Optico Ltda.,Nilva,1,1,100.0
41125,Versace do Brasil Importacao e Distribuicao de Produtos de Vestuario e Acessorios Ltda.,Gianni,1,2,50.0
41131,Versatil Limpadora e Manutencao Eireli,Amato,1,1,100.0
41134,Verssatprest - Servicos de Mao de Obra Ltda.,Iraneis,1,1,100.0
41138,Vert Recursos Humanos Ltda.,Ana,1,1,100.0
41143,Vertex Engenharia e Comercio Ltda.,Cassiano,1,2,50.0
41152,Vertex Global Tax Solutions Brasil Ltda.,Llc,2,4,50.0
41156,Verti Administracao Ltda.,Braga,1,1,100.0
41160,Vertical Servicos Profissionais Ltda.,Renato,1,1,100.0
41162,Verx Tecnologia e Inovacao Ltda.,Batalha,1,2,50.0
41170,Vesting Participacoes Ltda.,Igel,2,2,100.0
41174,Vet Support Clinica de Medicina Veterinaria Intensiva Ltda.,Andreza,1,1,100.0
41177,Vetor Editora Psico Pedagogica Ltda.,Bardella,4,4,100.0
41186,Vetor Tratamento de Ar Ltda.,Cardoso,2,2,100.0
41191,Via Digital Comercio e Servicos Ltda.,Agnaldo,1,2,50.0
41203,Via Verde Agroindustrial Ltda.,Micali,5,5,100.0
41213,Viacao Bola Branca Ltda.,Goncalves,2,7,28.57142857142857
41227,Viacao Cruzeiro do Sul Ltda. Filial,Possari,2,2,100.0
41228,Viacao Joia Transportes Eireli,Bueno,1,1,100.0
41233,Viana Veras Construcoes Ltda.,Raimundo,1,1,100.0
41236,Vibia Engenharia Ltda.,Alberto,1,2,50.0
41244,Vibranium Administracao de Bens Ltda.,Ferreira,1,1,100.0
41247,Vibrasil Industria de Artefatos de Borracha Ltda.,Azzam,1,1,100.0
41250,Vick Comercio de Plasticos e Metais Ltda.,Carlos,1,1,100.0
41255,Vicma Servicos Ltda.,Queiroga,2,2,100.0
41259,Victoria Reggia Industria e Comercio Ltda.,Patriota,2,2,100.0
41262,Victorinox do Brasil Comercio Importacao e Exportacao Ltda.,Ag,1,1,100.0
41264,Victory Artigos Esportivos Ltda.,Nunes,2,2,100.0
41269,Victory Work Terceirizacao de Servicos Ltda.,Marcos,1,1,100.0
41273,Vida - Atendimento e Assistencia A Saude Ltda.,Lopes,1,1,100.0
41277,Vida Alimentos Ltda.,Carla,1,1,100.0
41283,Vida e Consciencia Editora e Distribuidora Ltda.,Gasparetto,2,2,100.0
41294,Videographica Servicos e Participacoes Ltda.,Junior,2,4,50.0
41302,Vidi Pesquisa e Desenvolvimento Ltda.,Adelmo,1,9,11.11111111111111
41334,Vieira de Morais Paes e Doces Ltda.,Empreendimentos,2,2,100.0
41336,Vig Veiculos Ltda.,Danemoli,1,3,33.33333333333333
41343,Viggo Negocios Ltda.,Alp,1,2,50.0
41348,Vigo Parking - Administracao de Estacionamento Sociedade Simples Ltda.,Blanco,2,2,100.0
41353,Vila Europeia Eventos Ltda.,Carlos,1,1,100.0
41358,Vila Piaui 1 Empreendimentos e Participacoes S.A.,Consorcio,1,1,100.0
41362,Vila Rio Grande do Norte 1 Empreendimentos e Participacoes S.A.,Consorcio,1,1,100.0
41366,Vila Saude Corretora de Seguros Ltda.,Damasio,2,2,100.0
41372,Vila do Saber Centro de Servicos Compartilhados Ltda.,Busoli,1,1,100.0
41380,Vilapack Industria e Comercio de Embalagens Ltda.,Investimentos,2,4,50.0
41386,Vilhena Silva Sociedade de Advogados,Alcantara,1,4,25.0
41405,Villa Buena Industria e Comercio Ltda.,Marcondes,3,4,75.0
41421,Villa Grano Paes e Conveniencias Ltda.,Pereira,3,4,75.0
41424,Villa Moura Comercio de Paes Ltda.,Ferreira,2,2,100.0
41429,Villa Verico Eventos Gastronomia Ltda.,Beatriz,1,1,100.0
41432,Vimn Cp Servicos Brasil Ltda.,B.V.,2,2,100.0
41440,Vinalplas Industria e Comercio de Plasticos Ltda.,Frederico,4,4,100.0
41444,Vinci Equities Gestora de Recursos Ltda.,Investimentos,1,1,100.0
41447,Vinci Solucoes de Investimentos Ltda.,Fernando,1,2,50.0
41452,Vindi Tecnologia e Marketing S.A.,Conteudo,1,2,50.0
41459,"Vinhais Comercio, Importacao e Exportacao de Alimentos Ltda.",Avelino,1,1,100.0
41463,Vip Home Care Atendimento Domiciliar Ltda.,Afw,1,4,25.0
41489,Vip S Organizacao Contabil Sociedade Simples.,Silva,3,7,42.857142857142854
41493,Vip Transportes Ltda.,Fernando,1,1,100.0
41497,Vipper - Seguranca Armada Eireli,Almeida,1,1,100.0
41500,Viraplastik Industria e Comercio de Embalagens Ltda.,Costa,1,1,100.0
41506,Virtu Pacaembu Desenvolvimento Imobiliario Ltda. em Recuperacao Judicial em Recuperacao Judicial,Galvao,2,3,66.66666666666666
41511,Virtu Paulista 10 Desenvolvimento Imobiliario Ltda. em Recuperacao Judicial em Recuperacao Judicial,Desenvolvimento,1,3,33.33333333333333
41523,Virtu Paulista 14 Desenvolvimento Imobiliario Ltda. em Recuperacao Judicial em Recuperacao Judicial,Galvao,2,3,66.66666666666666
41528,Virtu Paulista 16 Desenvolvimento Imobiliario Ltda.,Desenvolvimento,1,2,50.0
41538,Virtu Paulista 5 Desenvolvimento Imobiliario Ltda.,Galvao,2,2,100.0
41544,Virtual Plasticos Ltda.,Carvalho,2,2,100.0
41549,Visar Transportes Ltda.,Lacerda,2,2,100.0
41735,Viseu Sociedade de Advogados,Rodrigues,6,82,7.317073170731707
41781,Vistex Solucoes de Tecnologia Ltda.,Inc.,1,2,50.0
41785,Vistra Brazil International Expansion Services Processamento e Consultoria Empresarial Ltda.,Limited,2,2,100.0
41788,Viszla Distribuicao e Comercio de Produtos Ltda.,Bernardini,4,4,100.0
41798,Vita Clinicas Medicina Especializada Ltda.,FLEURY,1,1,100.0
41801,Vita Cosmeticos Comercial Ltda.,Brunheira,2,2,100.0
41805,Vita It Comercio e Servicos de Solucoes em Ti Ltda.,Infraestrutura,1,1,100.0
41808,Vitalia Comercio de Papeis Ltda.,Antonio,1,1,100.0
41812,Vitatec Construcoes Ltda.,Domingos,1,2,50.0
41818,Vithay Movimentacao de Carga e Descarga Ltda.,Miranda,1,1,100.0
41821,Vitoria Paes Industria e Comercio de Produtos de Panificacao Eireli,Cardoso,1,1,100.0
41825,Vitoria Tereza Faccao de Roupas Ltda.,Honorio,1,2,50.0
41832,Vitrio Consultoria Ltda.,B/Network,1,3,33.33333333333333
41837,Vitron Industria e Comercio de Vidros Ltda. - em Recuperacao Judicial,Antonio,1,2,50.0
41843,Viva Moto Express Ltda.,Eliza,1,1,100.0
41848,Viva Servicos Ltda. (São Paulo),Cepera,1,1,100.0
41851,Vivace Residencial Para Idosos Ltda.,Brasil,1,1,100.0
41855,Viviam da Silva Vieira Pinheiro Hortifruti,Pinheiro,1,1,100.0
41861,Viwax Engenharia e Tecnologia Ltda.,Machado,2,2,100.0
41864,Vixsteel Montagem Ltda.,Alberto,1,3,33.33333333333333
41877,Vlados Industria de Valvulas Ltda.,Neukamp,1,1,100.0
41886,Vlbm Participacoes Ltda.,Ramos,3,3,100.0
41888,Vmoftsp Clinica Medica Oftalmologica Ltda.,Jae,1,2,50.0
41892,Vmx Agropecuaria Ltda.,Carlos,1,2,50.0
41898,Voitel Ltda.,Voitel,1,1,100.0
41902,Voitel Solucoes em Nuvem Ltda.,Suchodolski,2,2,100.0
41903,Volts Resistencias Eletricas Ltda.,Kari,1,1,100.0
41907,Vonex Tecnologia da Informacao Ltda.,Holding,1,1,100.0
41909,Voo da Aguia Treinamentos Corporativos Ltda.,David,1,1,100.0
41911,Vovo Zuzu Comercial de Alimentos Ltda.,Holding,1,1,100.0
41913,Vox Mundi Audiovisual Ltda.,Armando,1,2,50.0
41920,Voxage Teleinformatica Ltda.,Alexandre,2,5,40.0
41931,Vr Desenvolvimento de Negocios S.A.,Empreendimento,1,1,100.0
41940,Vr Prestacao de Servicos Administrativos Ltda.,Szajman,3,4,75.0
41942,Vrec Brasil Participacoes Ltda.,Energy,1,1,100.0
41946,Vrn Empresa de Comercio Ltda.,Alberto,1,2,50.0
41959,Vs Telecom Ltda.,Udo,2,4,50.0
41961,Vsi - Ventiv Solutions International Brasil Consultoria em Informatica Ltda.,Adriano,1,2,50.0
41969,Vwr Brasil Participacoes Ltda.,America,1,1,100.0
41973,Vydia Tecnologia Ltda.,Celso,1,1,100.0
41976,W N F Industria e Comercio Ltda.,Amaral,1,2,50.0
41983,W Servicos Ltda.,Alexandre,2,5,40.0
41997,W.L.Gore & Associates do Brasil Ltda.,Inc,2,2,100.0
41999,W.R.A.Fitness e Participacoes Ltda.,Carvalho,1,1,100.0
42004,W.R.K.Moveis e Decoracoes Ltda.,Cam,1,2,50.0
42011,W.S.Music Ltda.,Oliveira,2,2,100.0
42014,W/I9 Logistica e Distribuicao Eireli,Ana,1,1,100.0
42018,W1 Industria de Auto Pecas Ltda. em Recuperacao Judicial,Codogno,1,2,50.0
42022,W3F Solucoes em Terceirizacao Ltda.,Carolina,1,1,100.0
42026,Wafios do Brasil Ltda.,Aktiengesellschaft,1,1,100.0
42028,Wagner Lodos Recursos Humanos Ltda.,Lodos,1,1,100.0
42035,Walber Eletronica Ltda.,Prazeres,3,3,100.0
42061,"Wald, Antunes, Vita e Blattner Advogados",Fernandes,3,22,13.636363636363635
42110,Wallenius Wilhelmsen Servicos de Logistica do Brasil Ltda.,Llc,2,4,50.0
42117,Wallerstein Industrial e Comercial Ltda.,Angra,1,2,50.0
42123,Wallplac Servicos Auxiliares da Construcao Ltda.,Maglio,2,2,100.0
42129,Walm Engenharia e Tecnologia Ambiental Ltda.,Costanzo,3,5,60.0
42139,Walter Lazzarini Consultoria Ambiental Ltda.,Lazzarini,2,2,100.0
42142,Wamc Master Logistica Internacional Ltda.,Agnaldo,1,3,33.33333333333333
42151,Wardy Confeccoes Ltda.,Ali,2,2,100.0
42156,Warner Music Brasil Ltda. Filial,Inc,1,2,50.0
42161,Wave Grafica e Editora Ltda.,Batagliola,1,1,100.0
42164,Wax Green Exportacao e Comercio Ltda.,Giron,2,2,100.0
